,,,,,,,,,,,,,,,,,,
7231,"Georgetown, DC",·,·,·,·,·,·,·,·,·,·,·,·,·,X,X,·,·
7241,"Washington, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7242,"Washington, VA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7250,"Waterbury, CT",X,X,X,X,·,X,X,X,X,X,X,X,X,X,X,X,·
7270,"Waterloo, IA",·,·,·,·,·,·,·,·,·,X,X,X,X,·,·,·,·
7290,"Waterloo, NY",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7310,"Watertown, NY",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
7311,"Watertown, WI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7312,"Watertown, SD",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7313,"Watertown, MA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7314,"Waterville, ME",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7315,"Watervliet, NY",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7316,"Waukegan, IL",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7317,"Waukesha, WI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7318,"Wausau, WI",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7319,"Wauwatosa, WI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7320,"West Covina, CA",·,·,X,X,·,·,·,·,·,·,·,·,·,·,·,·,·
7321,"Waycross, GA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7322,"Waynesboro, PA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
7323,"Webb City, MO",·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·,·
7324,"Webster Groves, MO",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7325,"Webster, MA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7326,"Wellesley, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7327,"Wenatchee, WA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7328,"Weehawken, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7329,"West Bay City, MI",·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·
7330,"West Hoboken, NJ",·,·,·,·,·,·,·,·,·,·,X,X,X,·,·,·,·
7331,"West Bethlehem, PA",·,·,·,·,·,·,·,·,·,·,·,·,X,·,·,·,·
7332,"West Chester, PA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7333,"West Frankfort, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7334,"West Hartford, CT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7335,"West Haven, CT",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7340,"West Allis, WI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7350,"West New York, NJ",·,·,·,·,·,·,·,·,·,X,X,X,·,·,·,·,·
7351,"West Orange, NJ",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7352,"West Palm Beach, FL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7353,"West Springfield, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7370,"West Troy, NY",·,·,·,·,·,·,·,·,·,·,·,·,·,·,X,·,·
7371,"West Warwick, RI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7372,"Westbrook, ME",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7373,"Westerly, RI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7374,"Westfield, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7375,"Westfield, NJ",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7376,"Wewoka, OK",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
7377,"Weymouth, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
7390,"Wheeling, WV",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
7400,"White Plains, NY",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7401,"Whiting, IN",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7402,"Whittier, CA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7410,"Wichita, KS",·,·,X,X,·,X,X,·,·,X,X,X,X,·,·,·,·
7430,"Wichita Falls, TX",·,·,·,·,·,·,·,·,·,X,X,·,·,·,·,·,·
7450,"Wilkes-Barre, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
7460,"Wilkinsburg, PA",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7470,"Williamsport, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
7471,"Willimantic, CT",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7472,"Wilmette, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7490,"Wilmington, DE",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,X,X
7510,"Wilmington, NC",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
7511,"Wilson, NC",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7512,"Winchester, VA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7513,"Winchester, MA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7514,"Windham, CT",·,·,·,·,·,·,·,·,·,X,·,X,X,·,·,·,·
7515,"Winnetka, IL",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7516,"Winona, MN",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
7530,"Winston-Salem, NC",·,·,X,X,·,X,X,X,X,X,X,X,X,·,·,·,·
7531,"Winthrop, MA",·,·,·,·,·,·,·,·,·,X,·,X,·,·,·,·,·
7532,"Woburn, MA",·,·,·,·,·,·,·,·,·,X,·,X,X,X,·,·,·
7533,"Woodlawn, PA",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7534,"Woodmont, CT",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
Code,Label,2021,2016,2011,2006,2000,1990,1980,1950,1940,1930,1920,1910,1900,1880,1870,1860,1850
,,acs,acs,acs,acs,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1pct,1%+
7535,"Woodbridge, NJ",·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·,·
7550,"Woonsocket, RI",·,·,·,·,·,·,·,·,·,X,X,X,X,X,·,·,·
7551,"Wooster, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7570,"Worcester, MA",X,X,X,X,·,X,X,X,X,X,X,X,X,X,X,X,X
7571,"Wyandotte, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7572,"Xenia, OH",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7573,"Yakima, WA",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7590,"Yonkers, NY",X,X,X,X,·,X,X,·,·,X,X,X,X,X,·,·,·
7610,"York, PA",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
7630,"Youngstown, OH",·,·,·,·,·,·,·,X,X,X,X,X,X,X,·,·,·
7631,"Ypsilanti, MI",·,·,·,·,·,·,·,·,·,X,·,·,·,·,·,·,·
7650,"Zanesville, OH",·,·,·,·,·,·,·,·,·,X,X,X,X,X,X,·,·
